date,temperature,humidity,luminosity
2022-11-10 15:28:13.054,23.1,33.5,102
2022-11-10 15:28:11.775,23.1,33.5,103
2022-11-10 15:28:10.775,23.1,33.5,103
2022-11-10 15:28:09.498,23.1,33.5,103
2022-11-10 15:28:08.498,23.1,33.5,103
2022-11-10 15:28:07.219,23.1,33.5,102
2022-11-10 15:28:06.216,23.1,33.5,102
2022-11-10 15:28:04.943,23.1,33.5,102
2022-11-10 15:28:03.938,23.1,33.5,103
2022-11-10 15:28:02.664,23.1,33.5,103
2022-11-10 15:28:01.661,23.1,33.5,103
2022-11-10 15:28:00.383,23.1,33.5,102
2022-11-10 15:27:59.383,23.1,33.5,102
2022-11-10 15:27:58.104,23.1,33.5,103
2022-11-10 15:27:57.105,23.1,33.5,101
2022-11-10 15:27:55.827,23.1,33.5,100
2022-11-10 15:27:54.824,23.1,33.5,100
2022-11-10 15:27:53.550,23.1,33.6,100
2022-11-10 15:27:52.546,23.1,33.6,100
2022-11-10 15:27:51.272,23.1,33.6,100
2022-11-10 15:27:50.268,23.1,33.6,100
2022-11-10 15:27:48.995,23.1,33.6,100
2022-11-10 15:27:47.992,23.1,33.6,100
2022-11-10 15:27:46.714,23.1,33.6,100
2022-11-10 15:27:45.714,23.1,33.6,100
2022-11-10 15:27:44.435,23.1,33.6,100
2022-11-10 15:27:43.435,23.1,33.6,103
2022-11-10 15:27:42.158,23.1,33.6,104
2022-11-10 15:27:41.154,23.1,33.6,103
2022-11-10 15:27:39.881,23.1,33.6,102
2022-11-10 15:27:38.877,23.1,33.6,101
2022-11-10 15:27:37.602,23.1,33.6,101
2022-11-10 15:27:36.600,23.1,33.6,101
2022-11-10 15:27:35.324,23.1,33.6,101
2022-11-10 15:27:34.322,23.1,33.6,103
2022-11-10 15:27:33.043,23.1,33.6,102
2022-11-10 15:27:32.044,23.1,33.6,103
2022-11-10 15:27:30.766,23.1,33.6,103
2022-11-10 15:27:29.767,23.1,33.6,103
2022-11-10 15:27:28.487,23.1,33.6,103
2022-11-10 15:27:27.488,23.1,33.6,103
2022-11-10 15:27:26.210,23.1,33.5,101
2022-11-10 15:27:25.207,23.1,33.5,101
2022-11-10 15:27:23.932,23.1,33.5,101
2022-11-10 15:27:22.930,23.1,33.5,97
2022-11-10 15:27:21.655,23.1,33.4,101
2022-11-10 15:27:20.652,23.1,33.4,101
2022-11-10 15:27:19.373,23.1,33.4,101
2022-11-10 15:27:18.374,23.1,33.4,101
2022-11-10 15:27:17.096,23.1,33.4,101
2022-11-10 15:27:16.097,23.1,33.4,101
2022-11-10 15:27:14.817,23.0,33.3,102
2022-11-10 15:27:13.815,23.0,33.3,103
2022-11-10 15:27:12.540,23.0,33.3,101
2022-11-10 15:27:11.537,23.0,33.3,103
2022-11-10 15:27:10.263,23.0,33.3,104
2022-11-10 15:27:09.259,23.0,33.3,103
2022-11-10 15:27:07.984,23.0,33.3,102
2022-11-10 15:27:06.982,23.0,33.3,102
2022-11-10 15:27:05.704,23.0,33.3,102
2022-11-10 15:27:04.704,23.0,33.3,102
2022-11-10 15:27:03.426,23.0,33.3,102
2022-11-10 15:27:02.426,23.0,33.3,103
2022-11-10 15:27:01.149,23.0,33.3,103
2022-11-10 15:27:00.148,23.0,33.3,103
2022-11-10 15:26:58.870,23.0,33.3,102
2022-11-10 15:26:57.867,23.0,33.3,102
2022-11-10 15:26:56.593,23.0,33.3,103
2022-11-10 15:26:55.590,23.0,33.3,103
2022-11-10 15:26:54.315,23.0,33.3,103
2022-11-10 15:26:53.312,23.0,33.3,103
2022-11-10 15:26:52.034,23.0,33.2,103
2022-11-10 15:26:51.034,23.0,33.2,103
2022-11-10 15:26:49.756,23.0,33.2,102
2022-11-10 15:26:48.757,23.0,33.2,102
2022-11-10 15:26:47.479,23.0,33.2,103
2022-11-10 15:26:46.479,23.0,33.2,103
2022-11-10 15:26:45.201,23.0,33.2,102
2022-11-10 15:26:44.196,23.0,33.2,102
2022-11-10 15:26:42.923,23.0,33.2,102
2022-11-10 15:26:41.919,23.0,33.2,102
2022-11-10 15:26:40.646,23.0,33.2,102
2022-11-10 15:26:39.642,23.0,33.2,102
2022-11-10 15:26:38.368,23.0,33.2,103
2022-11-10 15:26:37.364,23.0,33.2,102
2022-11-10 15:26:36.085,23.0,33.3,101
2022-11-10 15:26:35.087,23.0,33.3,100
2022-11-10 15:26:33.808,23.0,33.3,100
2022-11-10 15:26:32.808,23.0,33.3,100
2022-11-10 15:26:31.530,23.0,33.3,100
2022-11-10 15:26:30.530,23.0,33.3,103
2022-11-10 15:26:29.253,23.0,33.3,102
2022-11-10 15:26:28.250,23.0,33.3,100
2022-11-10 15:26:26.975,23.0,33.3,100
2022-11-10 15:26:25.972,23.0,33.3,100
2022-11-10 15:26:24.698,23.0,33.3,100
2022-11-10 15:26:23.694,23.0,33.3,100
2022-11-10 15:26:22.415,23.0,33.4,100
2022-11-10 15:26:21.416,23.0,33.4,100
2022-11-10 15:26:20.138,23.0,33.3,100
2022-11-10 15:26:19.138,23.0,33.3,100
2022-11-10 15:26:17.861,23.0,33.3,100
2022-11-10 15:26:16.860,23.0,33.3,100
2022-11-10 15:26:15.583,23.0,33.3,103
2022-11-10 15:26:14.579,23.0,33.3,103
2022-11-10 15:26:13.306,23.0,33.3,102
2022-11-10 15:26:12.301,23.0,33.3,102
2022-11-10 15:26:11.028,23.0,33.3,103
2022-11-10 15:26:10.024,23.0,33.3,102
2022-11-10 15:26:08.750,23.0,33.3,102
2022-11-10 15:26:07.746,23.0,33.3,102
2022-11-10 15:26:06.468,23.0,33.3,102
2022-11-10 15:26:05.469,23.0,33.3,102
2022-11-10 15:26:04.191,23.0,33.3,102
2022-11-10 15:26:03.191,23.0,33.3,102
2022-11-10 15:26:01.913,23.0,33.3,102
2022-11-10 15:26:00.909,23.0,33.3,101
2022-11-10 15:25:59.635,23.0,33.3,102
2022-11-10 15:25:58.632,23.0,33.3,101
2022-11-10 15:25:57.358,23.0,33.3,101
2022-11-10 15:25:56.353,23.0,33.3,102
2022-11-10 15:25:55.081,23.0,33.3,102
2022-11-10 15:25:54.076,23.0,33.3,102
2022-11-10 15:25:52.799,23.0,33.4,102
2022-11-10 15:25:51.799,23.0,33.4,103
2022-11-10 15:25:50.521,23.0,33.4,100
2022-11-10 15:25:49.522,23.0,33.4,100
2022-11-10 15:25:48.243,23.0,33.5,100
2022-11-10 15:25:47.240,23.0,33.5,100
2022-11-10 15:25:45.966,23.0,33.5,100
2022-11-10 15:25:44.962,23.0,33.5,100
2022-11-10 15:25:43.687,23.0,33.4,100
2022-11-10 15:25:42.684,23.0,33.4,103
2022-11-10 15:25:41.410,23.0,33.5,103
2022-11-10 15:25:40.407,23.0,33.5,100
2022-11-10 15:25:39.129,22.9,33.4,103
2022-11-10 15:25:38.129,22.9,33.4,103
2022-11-10 15:25:36.850,23.0,33.6,103
2022-11-10 15:25:35.851,23.0,33.6,104
2022-11-10 15:25:34.574,22.9,33.6,104
2022-11-10 15:25:33.570,22.9,33.6,104
2022-11-10 15:25:32.296,23.0,33.7,104
2022-11-10 15:25:31.292,23.0,33.7,104
2022-11-10 15:25:30.018,22.9,33.6,103
2022-11-10 15:25:29.015,22.9,33.6,103
2022-11-10 15:25:27.740,22.9,33.6,104
2022-11-10 15:25:26.737,22.9,33.6,103
2022-11-10 15:25:25.458,22.9,33.6,103
2022-11-10 15:25:24.459,22.9,33.6,104
2022-11-10 15:25:23.181,23.0,33.7,104
2022-11-10 15:25:22.182,23.0,33.7,104
2022-11-10 15:25:20.904,22.9,33.6,104
2022-11-10 15:25:19.903,22.9,33.6,104
2022-11-10 15:25:18.626,22.9,33.7,104
2022-11-10 15:25:17.623,22.9,33.7,102
2022-11-10 15:25:16.349,22.9,33.6,102
2022-11-10 15:25:15.345,22.9,33.6,104
2022-11-10 15:25:14.071,22.9,33.6,104
2022-11-10 15:25:13.067,22.9,33.6,104
2022-11-10 15:25:11.793,22.9,33.6,104
2022-11-10 15:25:10.788,22.9,33.6,104
2022-11-10 15:25:09.511,22.9,33.5,105
2022-11-10 15:25:08.512,22.9,33.5,104
2022-11-10 15:25:07.234,22.9,33.5,104
2022-11-10 15:25:06.234,22.9,33.5,104
2022-11-10 15:25:04.956,22.9,33.4,104
2022-11-10 15:25:03.953,22.9,33.4,104
2022-11-10 15:25:02.679,22.9,33.3,104
2022-11-10 15:25:01.674,22.9,33.3,104
2022-11-10 15:25:00.400,22.9,33.2,104
2022-11-10 15:24:59.397,22.9,33.2,104
2022-11-10 15:24:58.123,22.9,33.2,104
2022-11-10 15:24:57.120,22.9,33.2,104
2022-11-10 15:24:55.841,22.9,33.1,104
2022-11-10 15:24:54.842,22.9,33.1,104
2022-11-10 15:24:53.563,22.9,33.0,104
2022-11-10 15:24:52.564,22.9,33.0,104
2022-11-10 15:24:51.285,22.9,33.0,104
2022-11-10 15:24:50.286,22.9,33.0,104
2022-11-10 15:24:49.008,22.9,33.0,104
2022-11-10 15:24:48.004,22.9,33.0,104
2022-11-10 15:24:46.730,22.9,33.0,104
2022-11-10 15:24:45.726,22.9,33.0,104
2022-11-10 15:24:44.453,22.9,33.0,104
2022-11-10 15:24:43.450,22.9,33.0,104
2022-11-10 15:24:42.174,22.9,33.0,104
2022-11-10 15:24:41.172,22.9,33.0,104
2022-11-10 15:24:39.894,22.9,33.0,104
2022-11-10 15:24:38.894,22.9,33.0,104
2022-11-10 15:24:37.616,22.9,33.0,104
2022-11-10 15:24:36.617,22.9,33.0,104
2022-11-10 15:24:35.338,22.9,33.0,104
2022-11-10 15:24:34.338,22.9,33.0,104
2022-11-10 15:24:33.061,22.9,33.0,104
2022-11-10 15:24:32.057,22.9,33.0,104
2022-11-10 15:24:30.783,23.0,33.1,104
2022-11-10 15:24:29.779,23.0,33.1,104
2022-11-10 15:24:28.505,23.0,33.2,104
2022-11-10 15:24:27.502,23.0,33.2,104
2022-11-10 15:24:26.228,23.0,33.2,105
2022-11-10 15:24:25.224,23.0,33.2,104
2022-11-10 15:24:23.946,23.0,33.3,104
2022-11-10 15:24:22.946,23.0,33.3,104
2022-11-10 15:24:21.669,23.0,33.3,104
2022-11-10 15:24:20.669,23.0,33.3,104
2022-11-10 15:24:19.390,23.0,33.3,104
2022-11-10 15:24:18.391,23.0,33.3,104
2022-11-10 15:24:17.113,23.0,33.4,104
2022-11-10 15:24:16.109,23.0,33.4,104
2022-11-10 15:24:14.835,23.0,33.4,104
2022-11-10 15:24:13.832,23.0,33.4,104
2022-11-10 15:24:12.558,23.0,33.5,104
2022-11-10 15:24:11.554,23.0,33.5,105
2022-11-10 15:24:10.276,23.0,33.5,105
2022-11-10 15:24:09.277,23.0,33.5,104
2022-11-10 15:24:07.998,23.0,33.5,104
2022-11-10 15:24:06.998,23.0,33.5,104
2022-11-10 15:24:05.721,23.0,33.6,104
2022-11-10 15:24:04.721,23.0,33.6,104
2022-11-10 15:24:03.442,23.0,33.6,105
2022-11-10 15:24:02.439,23.0,33.6,105
2022-11-10 15:24:01.166,23.0,33.6,104
2022-11-10 15:24:00.161,23.0,33.6,104
2022-11-10 15:23:58.887,23.0,33.6,104
2022-11-10 15:23:57.883,23.0,33.6,103
2022-11-10 15:23:56.606,23.0,33.6,103
2022-11-10 15:23:55.606,23.0,33.6,103
2022-11-10 15:23:54.328,23.0,33.6,103
2022-11-10 15:23:53.329,23.0,33.6,104
2022-11-10 15:23:52.051,23.0,33.5,103
2022-11-10 15:23:51.051,23.0,33.5,103
2022-11-10 15:23:49.774,23.0,33.5,103
2022-11-10 15:23:48.769,23.0,33.5,103
2022-11-10 15:23:47.496,23.0,33.5,103
2022-11-10 15:23:46.492,23.0,33.5,104
2022-11-10 15:23:45.218,23.0,33.5,104
2022-11-10 15:23:44.214,23.0,33.5,104
2022-11-10 15:23:42.937,23.0,33.4,104
2022-11-10 15:23:41.937,23.0,33.4,104
2022-11-10 15:23:40.658,23.0,33.5,104
2022-11-10 15:23:39.659,23.0,33.5,104
2022-11-10 15:23:38.380,23.0,33.4,104
2022-11-10 15:23:37.382,23.0,33.4,104
2022-11-10 15:23:36.104,23.1,33.5,103
2022-11-10 15:23:35.100,23.1,33.5,103
2022-11-10 15:23:33.826,23.1,33.5,103
2022-11-10 15:23:32.822,23.1,33.5,103
2022-11-10 15:23:31.548,23.1,33.5,103
2022-11-10 15:23:30.544,23.1,33.5,104
2022-11-10 15:23:29.265,23.1,33.6,104
2022-11-10 15:23:28.267,23.1,33.6,104
2022-11-10 15:23:26.988,23.1,33.6,104
2022-11-10 15:23:25.990,23.1,33.6,104
2022-11-10 15:23:24.711,23.1,33.6,103
2022-11-10 15:23:23.707,23.1,33.6,103
2022-11-10 15:23:22.433,23.1,33.7,104
2022-11-10 15:23:21.430,23.1,33.7,103
2022-11-10 15:23:20.156,23.1,33.7,103
2022-11-10 15:23:19.152,23.1,33.7,104
2022-11-10 15:23:17.879,23.1,33.7,103
2022-11-10 15:23:16.874,23.1,33.7,103
2022-11-10 15:23:15.596,23.1,33.7,103
2022-11-10 15:23:14.597,23.1,33.7,104
2022-11-10 15:23:13.318,23.1,33.7,103
2022-11-10 15:23:12.320,23.1,33.7,103
2022-11-10 15:23:11.042,23.1,33.7,102
2022-11-10 15:23:10.038,23.1,33.7,102
2022-11-10 15:23:08.763,23.1,33.7,103
2022-11-10 15:23:07.759,23.1,33.7,103
2022-11-10 15:23:06.486,23.1,33.8,103
2022-11-10 15:23:05.482,23.1,33.8,103
2022-11-10 15:23:04.203,23.1,33.8,103
2022-11-10 15:23:03.204,23.1,33.8,103
2022-11-10 15:23:01.927,23.1,33.8,102
2022-11-10 15:23:00.927,23.1,33.8,101
2022-11-10 15:22:59.649,23.1,33.9,102
2022-11-10 15:22:58.650,23.1,33.9,103
2022-11-10 15:22:57.371,23.1,33.9,103
2022-11-10 15:22:56.368,23.1,33.9,103
2022-11-10 15:22:55.093,23.1,33.9,104
2022-11-10 15:22:54.090,23.1,33.9,104
2022-11-10 15:22:52.816,23.1,34.0,104
2022-11-10 15:22:51.812,23.1,34.0,104
2022-11-10 15:22:50.533,23.1,34.0,104
2022-11-10 15:22:49.533,23.1,34.0,104
2022-11-10 15:22:48.255,23.1,34.0,104
2022-11-10 15:22:47.255,23.1,34.0,104
2022-11-10 15:22:45.978,23.1,34.1,104
2022-11-10 15:22:44.974,23.1,34.1,104
2022-11-10 15:22:43.701,23.1,34.1,104
2022-11-10 15:22:42.696,23.1,34.1,105
2022-11-10 15:22:41.423,23.1,34.1,105
2022-11-10 15:22:40.420,23.1,34.1,105
2022-11-10 15:22:39.142,23.1,34.1,105
2022-11-10 15:22:38.142,23.1,34.1,105
2022-11-10 15:22:36.864,23.1,34.2,104
2022-11-10 15:22:35.864,23.1,34.2,104
2022-11-10 15:22:34.586,23.1,34.2,104
2022-11-10 15:22:33.583,23.1,34.2,104
2022-11-10 15:22:32.309,23.1,34.2,103
2022-11-10 15:22:31.304,23.1,34.2,103
2022-11-10 15:22:30.031,23.1,34.2,104
2022-11-10 15:22:29.027,23.1,34.2,104
2022-11-10 15:22:27.749,23.1,34.2,103
2022-11-10 15:22:26.750,23.1,34.2,103
2022-11-10 15:22:25.472,23.1,34.2,104
2022-11-10 15:22:24.472,23.1,34.2,103
2022-11-10 15:22:23.194,23.1,34.2,103
2022-11-10 15:22:22.194,23.1,34.2,103
2022-11-10 15:22:20.916,23.1,34.1,103
2022-11-10 15:22:19.912,23.1,34.1,104
2022-11-10 15:22:18.639,23.1,34.1,103
2022-11-10 15:22:17.634,23.1,34.1,104
2022-11-10 15:22:16.356,23.1,34.1,104
2022-11-10 15:22:15.356,23.1,34.1,104
2022-11-10 15:22:14.079,23.1,34.1,104
2022-11-10 15:22:13.079,23.1,34.1,104
2022-11-10 15:22:11.801,23.1,34.1,104
2022-11-10 15:22:10.802,23.1,34.1,104
2022-11-10 15:22:09.523,23.1,34.1,103
2022-11-10 15:22:08.521,23.1,34.1,103
2022-11-10 15:22:07.247,23.1,34.1,100
2022-11-10 15:22:06.242,23.1,34.1,103
2022-11-10 15:22:04.969,23.1,34.1,103
2022-11-10 15:22:03.965,23.1,34.1,103
2022-11-10 15:22:02.686,23.1,34.1,103
2022-11-10 15:22:01.688,23.1,34.1,103
2022-11-10 15:22:00.409,23.1,34.1,103
2022-11-10 15:21:59.409,23.1,34.1,103
2022-11-10 15:21:58.131,23.1,34.2,103
2022-11-10 15:21:57.128,23.1,34.2,103
2022-11-10 15:21:55.854,23.1,34.2,103
2022-11-10 15:21:54.850,23.1,34.2,103
2022-11-10 15:21:53.575,23.1,34.2,103
2022-11-10 15:21:52.572,23.1,34.2,103
2022-11-10 15:21:51.296,23.1,34.2,103
2022-11-10 15:21:50.295,23.1,34.2,103
2022-11-10 15:21:49.017,23.1,34.2,103
2022-11-10 15:21:48.018,23.1,34.2,103
2022-11-10 15:21:46.739,23.1,34.2,103
2022-11-10 15:21:45.736,23.1,34.2,103
2022-11-10 15:21:44.463,23.1,34.2,103
2022-11-10 15:21:43.458,23.1,34.2,103
2022-11-10 15:21:42.184,23.1,34.2,102
2022-11-10 15:21:41.180,23.1,34.2,102
2022-11-10 15:21:39.903,23.1,34.2,102
2022-11-10 15:21:38.903,23.1,34.2,102
2022-11-10 15:21:37.626,23.1,34.2,101
2022-11-10 15:21:36.625,23.1,34.2,102
2022-11-10 15:21:35.347,23.1,34.3,102
2022-11-10 15:21:34.344,23.1,34.3,101
2022-11-10 15:21:33.070,23.1,34.3,101
2022-11-10 15:21:32.066,23.1,34.3,103
2022-11-10 15:21:30.793,23.1,34.4,102
2022-11-10 15:21:29.789,23.1,34.4,102
2022-11-10 15:21:28.511,23.1,34.4,103
2022-11-10 15:21:27.511,23.1,34.4,101
2022-11-10 15:21:26.232,23.1,34.4,102
2022-11-10 15:21:25.234,23.1,34.4,103
2022-11-10 15:21:23.955,23.1,34.3,103
2022-11-10 15:21:22.955,23.1,34.3,103
2022-11-10 15:21:21.678,23.1,34.4,104
2022-11-10 15:21:20.674,23.1,34.4,104
2022-11-10 15:21:19.400,23.0,34.3,103
2022-11-10 15:21:18.397,23.0,34.3,102
