date,temperature,humidity,luminosity
2022-11-17 15:40:45.418,25.2,12.9,50
2022-11-17 15:40:43.776,25.2,13.1,49
2022-11-17 15:40:42.133,25.2,13.2,49
2022-11-17 15:40:40.491,25.2,13.3,50
2022-11-17 15:40:38.847,25.2,13.1,50
2022-11-17 15:40:37.203,25.2,13.6,50
2022-11-17 15:40:35.560,25.2,13.7,49
2022-11-17 15:40:33.917,25.2,13.9,49
2022-11-17 15:40:32.274,25.2,14.0,49
2022-11-17 15:40:30.630,25.2,14.2,49
2022-11-17 15:40:28.987,25.2,14.5,49
2022-11-17 15:40:27.343,25.2,14.8,50
2022-11-17 15:40:25.700,25.2,14.7,50
2022-11-17 15:40:24.056,25.2,14.9,50
2022-11-17 15:40:22.413,25.2,15.1,50
2022-11-17 15:40:20.770,25.1,15.1,52
2022-11-17 15:40:19.127,25.2,14.8,54
2022-11-17 15:40:17.485,25.1,14.7,53
2022-11-17 15:40:15.841,25.2,14.6,53
2022-11-17 15:40:14.199,25.2,14.5,53
2022-11-17 15:40:12.555,25.1,14.3,52
2022-11-17 15:40:10.912,25.2,14.1,51
2022-11-17 15:40:09.268,25.2,13.7,52
2022-11-17 15:40:07.625,25.2,13.4,52
2022-11-17 15:40:05.982,25.2,12.9,52
2022-11-17 15:40:04.338,25.2,12.7,51
2022-11-17 15:40:02.695,25.2,12.7,51
2022-11-17 15:40:01.052,25.2,13.0,52
2022-11-17 15:39:59.409,25.2,13.1,52
2022-11-17 15:39:57.765,25.1,12.9,52
2022-11-17 15:39:56.121,25.1,12.9,53
2022-11-17 15:39:54.479,25.2,12.7,54
2022-11-17 15:39:52.835,25.2,12.5,53
2022-11-17 15:39:51.193,25.1,12.6,52
2022-11-17 15:39:49.549,25.2,12.5,52
2022-11-17 15:39:47.906,25.2,12.6,51
2022-11-17 15:39:46.263,25.2,12.7,52
2022-11-17 15:39:44.620,25.2,12.6,52
2022-11-17 15:39:42.977,25.2,12.1,51
2022-11-17 15:39:41.333,25.2,12.2,51
2022-11-17 15:39:39.689,25.2,11.6,52
2022-11-17 15:39:38.046,25.2,11.5,52
2022-11-17 15:39:36.404,25.2,11.5,53
2022-11-17 15:39:34.761,25.2,11.7,53
2022-11-17 15:39:33.117,25.2,11.7,54
2022-11-17 15:39:31.473,25.2,12.0,54
2022-11-17 15:39:29.830,25.2,12.0,54
2022-11-17 15:39:28.187,25.2,12.1,54
2022-11-17 15:39:26.544,25.2,12.2,54
2022-11-17 15:39:24.901,25.2,12.4,54
2022-11-17 15:39:23.257,25.2,12.2,54
2022-11-17 15:39:21.615,25.2,12.1,54
2022-11-17 15:39:19.971,25.2,11.9,52
2022-11-17 15:39:18.327,25.2,12.0,53
2022-11-17 15:39:16.685,25.2,11.7,53
2022-11-17 15:39:15.041,25.2,11.2,53
2022-11-17 15:39:13.398,25.2,10.9,53
2022-11-17 15:39:11.755,25.2,10.6,53
2022-11-17 15:39:10.111,25.2,11.0,53
2022-11-17 15:39:08.467,25.2,10.9,53
2022-11-17 15:39:06.825,25.2,11.1,54
2022-11-17 15:39:05.182,25.2,11.2,54
2022-11-17 15:39:03.538,25.2,11.2,54
2022-11-17 15:39:01.895,25.2,11.3,54
2022-11-17 15:39:00.252,25.2,11.3,54
2022-11-17 15:38:58.609,25.2,11.3,53
2022-11-17 15:38:56.966,25.2,11.6,53
2022-11-17 15:38:55.322,25.2,11.7,53
2022-11-17 15:38:53.679,25.2,11.9,53
2022-11-17 15:38:52.035,25.2,11.8,53
2022-11-17 15:38:50.392,25.2,11.9,53
2022-11-17 15:38:48.748,25.2,12.0,52
2022-11-17 15:38:47.105,25.2,12.2,53
2022-11-17 15:38:45.462,25.2,12.4,54
2022-11-17 15:38:43.818,25.2,12.5,54
2022-11-17 15:38:42.175,25.2,12.3,53
2022-11-17 15:38:40.531,25.2,11.9,54
2022-11-17 15:38:38.888,25.2,11.8,54
2022-11-17 15:38:37.245,25.2,11.6,54
2022-11-17 15:38:35.601,25.2,11.7,54
2022-11-17 15:38:33.958,25.2,11.6,54
2022-11-17 15:38:32.315,25.2,11.4,54
2022-11-17 15:38:30.672,25.2,11.2,54
2022-11-17 15:38:29.028,25.2,11.0,54
2022-11-17 15:38:27.385,25.2,10.7,53
2022-11-17 15:38:25.741,25.2,10.4,53
2022-11-17 15:38:24.097,25.2,10.1,54
2022-11-17 15:38:22.454,25.2,9.7,54
2022-11-17 15:38:20.810,25.2,9.8,54
2022-11-17 15:38:19.167,25.2,9.6,54
2022-11-17 15:38:17.523,25.2,9.7,54
2022-11-17 15:38:15.880,25.2,9.7,52
2022-11-17 15:38:14.237,25.2,9.8,53
2022-11-17 15:38:12.595,25.2,9.9,54
2022-11-17 15:38:10.951,25.2,10.0,53
2022-11-17 15:38:09.307,25.2,9.8,53
2022-11-17 15:38:07.664,25.2,9.9,53
2022-11-17 15:38:06.022,25.2,9.9,54
2022-11-17 15:38:04.378,25.1,9.8,54
2022-11-17 15:38:02.736,25.2,9.8,54
2022-11-17 15:38:01.092,25.2,9.8,54
2022-11-17 15:37:59.448,25.2,9.5,54
2022-11-17 15:37:57.804,25.2,9.6,55
2022-11-17 15:37:56.160,25.2,9.7,54
2022-11-17 15:37:54.516,25.2,9.7,54
2022-11-17 15:37:52.872,25.2,9.7,54
2022-11-17 15:37:51.228,25.1,9.4,55
2022-11-17 15:37:49.585,25.2,9.6,54
2022-11-17 15:37:47.941,25.2,9.4,53
2022-11-17 15:37:46.298,25.2,9.5,53
2022-11-17 15:37:44.656,25.2,9.3,52
2022-11-17 15:37:43.012,25.2,9.6,53
2022-11-17 15:37:41.370,25.2,9.3,53
2022-11-17 15:37:39.726,25.2,9.4,53
2022-11-17 15:37:38.084,25.2,9.3,53
2022-11-17 15:37:36.441,25.2,9.2,54
2022-11-17 15:37:34.798,25.2,9.0,54
2022-11-17 15:37:33.155,25.2,9.1,53
2022-11-17 15:37:31.511,25.2,9.4,53
2022-11-17 15:37:29.867,25.2,9.1,53
2022-11-17 15:37:28.225,25.2,9.1,51
2022-11-17 15:37:26.582,25.2,9.1,52
2022-11-17 15:37:24.939,25.2,9.2,52
2022-11-17 15:37:23.296,25.2,9.0,52
2022-11-17 15:37:21.653,25.2,9.0,51
2022-11-17 15:37:20.010,25.2,8.9,49
2022-11-17 15:37:18.366,25.2,9.0,52
2022-11-17 15:37:16.723,25.2,9.1,52
2022-11-17 15:37:15.079,25.2,9.1,52
2022-11-17 15:37:13.435,25.2,9.1,52
2022-11-17 15:37:11.792,25.2,9.2,52
2022-11-17 15:37:10.149,25.2,9.3,52
2022-11-17 15:37:08.506,25.2,9.1,52
2022-11-17 15:37:06.862,25.2,9.2,52
2022-11-17 15:37:05.219,25.1,9.2,37
2022-11-17 15:37:03.577,25.2,9.3,37
2022-11-17 15:37:01.933,25.1,9.4,37
2022-11-17 15:37:00.289,25.2,9.3,49
2022-11-17 15:36:58.646,25.1,9.6,52
2022-11-17 15:36:57.003,25.1,9.4,52
2022-11-17 15:36:55.360,25.1,9.6,53
2022-11-17 15:36:53.717,25.2,9.7,53
2022-11-17 15:36:52.074,25.1,9.6,53
2022-11-17 15:36:50.431,25.2,9.5,53
2022-11-17 15:36:48.787,25.2,9.6,53
2022-11-17 15:36:47.144,25.1,9.7,53
2022-11-17 15:36:45.501,25.2,9.5,54
2022-11-17 15:36:43.857,25.1,9.7,54
2022-11-17 15:36:42.214,25.1,9.6,54
2022-11-17 15:36:40.570,25.2,9.7,54
2022-11-17 15:36:38.927,25.2,9.6,54
2022-11-17 15:36:37.283,25.2,9.6,54
2022-11-17 15:36:35.639,25.2,9.7,54
2022-11-17 15:36:33.997,25.2,9.7,54
2022-11-17 15:36:32.354,25.2,9.5,54
2022-11-17 15:36:30.711,25.2,9.6,53
2022-11-17 15:36:29.067,25.1,9.5,53
2022-11-17 15:36:27.425,25.2,9.5,54
2022-11-17 15:36:25.782,25.2,9.5,54
2022-11-17 15:36:24.138,25.1,9.4,54
2022-11-17 15:36:22.495,25.2,9.6,54
2022-11-17 15:36:20.851,25.2,9.4,54
2022-11-17 15:36:19.208,25.1,9.3,54
2022-11-17 15:36:17.564,25.2,9.4,53
2022-11-17 15:36:15.921,25.1,9.3,53
2022-11-17 15:36:14.278,25.2,9.3,53
2022-11-17 15:36:12.634,25.2,9.3,53
2022-11-17 15:36:10.991,25.1,9.4,53
2022-11-17 15:36:09.347,25.1,9.2,49
2022-11-17 15:36:07.704,25.2,9.2,50
2022-11-17 15:36:06.060,25.1,9.1,54
2022-11-17 15:36:04.418,25.1,9.2,53
2022-11-17 15:36:02.775,25.1,9.0,54
2022-11-17 15:36:01.131,25.1,9.1,54
2022-11-17 15:35:59.487,25.1,9.0,54
2022-11-17 15:35:57.844,25.1,9.0,54
2022-11-17 15:35:56.202,25.1,9.0,54
2022-11-17 15:35:54.558,25.1,9.2,53
2022-11-17 15:35:52.915,25.1,8.9,53
2022-11-17 15:35:51.271,25.1,8.9,53
2022-11-17 15:35:49.627,25.1,9.1,54
2022-11-17 15:35:47.984,25.1,8.9,53
2022-11-17 15:35:46.340,25.1,9.1,53
2022-11-17 15:35:44.696,25.1,9.0,54
2022-11-17 15:35:43.053,25.1,9.1,54
2022-11-17 15:35:41.409,25.1,8.8,54
2022-11-17 15:35:39.765,25.1,9.0,53
2022-11-17 15:35:38.123,25.1,9.1,54
2022-11-17 15:35:36.479,25.1,8.9,54
2022-11-17 15:35:34.835,25.1,9.0,54
2022-11-17 15:35:33.193,25.1,9.1,54
2022-11-17 15:35:31.549,25.1,9.0,54
2022-11-17 15:35:29.906,25.1,9.1,53
2022-11-17 15:35:28.263,25.1,9.0,53
2022-11-17 15:35:26.620,25.1,9.2,54
2022-11-17 15:35:24.977,25.1,9.2,54
2022-11-17 15:35:23.333,25.1,9.3,54
2022-11-17 15:35:21.690,25.1,9.5,54
2022-11-17 15:35:20.047,25.1,9.4,54
2022-11-17 15:35:18.402,25.1,9.7,54
2022-11-17 15:35:16.759,25.1,9.4,54
